CustomerID,Age,Gender,MonthlyIncome,EmploymentStatus,Location
CUST02508,31,Male,97295,Employed,Rural
CUST02509,37,Female,43585,Employed,Rural
CUST02510,35,Male,66047,Unemployed,Urban
CUST02511,27,Male,20707,Employed,Urban
CUST02512,42,Male,190085,Self-employed,Urban
CUST02513,19,Female,5277,Self-employed,Urban
CUST02514,42,Male,21780,Employed,Urban
CUST02515,50,Female,33811,Employed,Urban
CUST02516,53,Female,38797,Employed,Rural
CUST02517,48,Male,33145,Employed,Rural
CUST02518,31,Male,47982,Employed,Urban
CUST02519,18,Male,64662,Employed,Urban
CUST02520,63,Male,81516,Employed,Urban
CUST02521,33,Female,49590,Employed,Urban
CUST02522,63,Female,82161,Employed,Urban
CUST02523,20,Male,31731,Employed,Rural
CUST02524,52,Male,28800,Self-employed,Rural
CUST02525,58,Female,99460,Employed,Urban
CUST02526,23,Female,55439,Self-employed,Urban
CUST02527,42,Male,24307,Self-employed,Rural
CUST02528,30,Male,22364,Self-employed,Rural
CUST02529,51,Male,36568,Employed,Urban
CUST02530,25,Female,25324,Employed,Urban
CUST02531,38,Male,25483,Employed,Rural
CUST02532,51,Male,162679,Employed,Urban
CUST02533,21,Female,50245,Unemployed,Urban
CUST02534,42,Female,58430,Employed,Urban
CUST02535,32,Female,28183,Unemployed,Rural
CUST02536,21,Male,88692,Self-employed,Urban
CUST02537,62,Male,36903,Employed,Urban
CUST02538,29,Female,33901,Self-employed,Rural
CUST02539,49,Male,23907,Employed,Rural
CUST02540,49,Male,83044,Employed,Rural
CUST02541,45,Male,128604,Employed,Urban
CUST02542,30,Male,25101,Unemployed,Urban
CUST02543,48,Male,34537,Employed,Urban
CUST02544,31,Female,32501,Self-employed,Urban
CUST02545,37,Female,87371,Employed,Rural
CUST02546,35,Female,36335,Employed,Rural
CUST02547,46,Male,33386,Employed,Urban
CUST02548,23,Male,86821,Employed,Urban
CUST02549,49,Male,43196,Employed,Urban
CUST02550,46,Female,6073,Employed,Urban
CUST02551,60,Male,16525,Self-employed,Urban
CUST02552,19,Female,60561,Employed,Urban
CUST02553,40,Female,38101,Unemployed,Urban
CUST02554,36,Male,131426,Employed,Rural
CUST02555,48,Male,79341,Employed,Urban
CUST02556,22,Female,7313,Employed,Urban
CUST02557,36,Female,48003,Employed,Rural
CUST02558,51,Male,46900,Unemployed,Urban
CUST02559,27,Male,46420,Self-employed,Urban
CUST02560,42,Female,171250,Self-employed,Urban
CUST02561,19,Male,99551,Self-employed,Rural
CUST02562,28,Male,41147,Self-employed,Rural
CUST02563,48,Male,47139,Self-employed,Rural
CUST02564,32,Male,9526,Self-employed,Urban
CUST02565,26,Male,33582,Employed,Rural
CUST02566,40,Male,30815,Employed,Urban
CUST02567,36,Male,33760,Self-employed,Urban
CUST02568,26,Male,171791,Employed,Rural
CUST02569,52,Female,16622,Self-employed,Urban
CUST02570,38,Female,23215,Employed,Rural
CUST02571,26,Female,90309,Self-employed,Rural
CUST02572,45,Female,49715,Employed,Urban
CUST02573,63,Male,3647,Employed,Urban
CUST02574,24,Male,41792,Employed,Urban
CUST02575,33,Female,29808,Self-employed,Rural
CUST02576,33,Male,188260,Employed,Urban
CUST02577,50,Male,151581,Self-employed,Rural
CUST02578,21,Female,103652,Self-employed,Urban
CUST02579,21,Male,76297,Employed,Urban
CUST02580,56,Male,34028,Unemployed,Urban
CUST02581,57,Female,113803,Employed,Urban
CUST02582,34,Female,106307,Self-employed,Rural
CUST02583,54,Male,45848,Employed,Urban
CUST02584,56,Female,47715,Employed,Urban
CUST02585,46,Female,41524,Employed,Urban
CUST02586,53,Female,39262,Self-employed,Urban
CUST02587,55,Male,1535,Unemployed,Urban
CUST02588,56,Male,114932,Employed,Rural
CUST02589,54,Female,115749,Employed,Urban
CUST02590,52,Female,28727,Unemployed,Urban
CUST02591,24,Female,42638,Employed,Urban
CUST02592,44,Male,67332,Employed,Urban
CUST02593,45,Male,79534,Employed,Urban
CUST02594,39,Female,30834,Employed,Urban
CUST02595,31,Male,70325,Self-employed,Urban
CUST02596,24,Male,59213,Unemployed,Urban
CUST02597,54,Male,101403,Employed,Urban
CUST02598,39,Male,44203,Self-employed,Rural
CUST02599,22,Female,39895,Self-employed,Urban
CUST02600,19,Female,154030,Employed,Urban
CUST02601,44,Male,7506,Employed,Urban
CUST02602,38,Male,79659,Self-employed,Rural
CUST02603,55,Female,27591,Employed,Rural
CUST02604,32,Male,48840,Employed,Urban
CUST02605,38,Male,32996,Unemployed,Urban
CUST02606,27,Female,25060,Self-employed,Rural
CUST02607,40,Male,152485,Unemployed,Urban
CUST02608,56,Female,15062,Employed,Rural
CUST02609,22,Male,84370,Self-employed,Urban
CUST02610,18,Male,63472,Self-employed,Urban
CUST02611,30,Male,49098,Unemployed,Urban
CUST02612,38,Female,52196,Unemployed,Urban
CUST02613,43,Male,31091,Unemployed,Rural
CUST02614,62,Male,65040,Unemployed,Rural
CUST02615,38,Female,36494,Employed,Urban
CUST02616,35,Male,36016,Self-employed,Urban
CUST02617,54,Male,45820,Employed,Rural
CUST02618,62,Male,56023,Self-employed,Urban
CUST02619,49,Female,120543,Unemployed,Urban
CUST02620,53,Male,47261,Employed,Urban
CUST02621,34,Male,48377,Employed,Urban
CUST02622,52,Male,23867,Self-employed,Rural
CUST02623,28,Male,92337,Employed,Urban
CUST02624,38,Female,7641,Employed,Urban
CUST02625,43,Female,55004,Employed,Rural
CUST02626,21,Female,29963,Employed,Urban
CUST02627,51,Female,33796,Self-employed,Urban
CUST02628,65,Female,90972,Employed,Rural
CUST02629,35,Male,57077,Employed,Urban
CUST02630,57,Female,79848,Unemployed,Urban
CUST02631,52,Male,32526,Self-employed,Urban
CUST02632,58,Male,53261,Employed,Rural
CUST02633,46,Female,37046,Employed,Urban
CUST02634,46,Male,113397,Self-employed,Urban
CUST02635,55,Female,47668,Employed,Urban
CUST02636,59,Male,45269,Self-employed,Rural
CUST02637,38,Female,23390,Self-employed,Urban
CUST02638,59,Male,45757,Employed,Rural
CUST02639,30,Female,39402,Unemployed,Urban
CUST02640,58,Female,65299,Employed,Urban
CUST02641,34,Male,51902,Employed,Rural
CUST02642,26,Male,142399,Unemployed,Urban
CUST02643,58,Male,15562,Employed,Urban
CUST02644,18,Male,33540,Self-employed,Urban
CUST02645,19,Female,53846,Self-employed,Urban
CUST02646,65,Female,32359,Employed,Urban
CUST02647,46,Male,36608,Unemployed,Rural
CUST02648,50,Female,52520,Employed,Rural
CUST02649,27,Female,28064,Employed,Urban
CUST02650,57,Male,40098,Unemployed,Rural
CUST02651,38,Female,89451,Employed,Urban
CUST02652,45,Female,17194,Self-employed,Urban
CUST02653,28,Male,73136,Self-employed,Urban
CUST02654,51,Male,3117,Employed,Urban
CUST02655,25,Male,80720,Employed,Urban
CUST02656,39,Female,15604,Employed,Rural
CUST02657,25,Female,69674,Self-employed,Rural
CUST02658,32,Female,12578,Employed,Urban
CUST02659,34,Male,52251,Employed,Urban
CUST02660,40,Male,33513,Employed,Urban
CUST02661,41,Male,4661,Employed,Rural
CUST02662,62,Male,77105,Self-employed,Urban
CUST02663,36,Female,34103,Unemployed,Urban
CUST02664,22,Female,40990,Employed,Rural
CUST02665,49,Female,6421,Employed,Urban
CUST02666,61,Female,39436,Self-employed,Urban
CUST02667,18,Male,4925,Employed,Urban
CUST02668,40,Male,12202,Unemployed,Urban
CUST02669,54,Male,22646,Employed,Urban
CUST02670,25,Female,75666,Employed,Urban
CUST02671,30,Female,39290,Unemployed,Urban
CUST02672,25,Male,18130,Employed,Urban
CUST02673,40,Male,137077,Employed,Urban
CUST02674,60,Male,99600,Employed,Urban
CUST02675,18,Male,39396,Unemployed,Urban
CUST02676,62,Male,48080,Self-employed,Rural
CUST02677,41,Male,183488,Employed,Urban
CUST02678,52,Male,47762,Self-employed,Urban
CUST02679,41,Female,39875,Employed,Urban
CUST02680,34,Male,47122,Employed,Urban
CUST02681,22,Male,79381,Self-employed,Urban
CUST02682,37,Male,32667,Self-employed,Rural
CUST02683,38,Male,90078,Employed,Urban
CUST02684,57,Male,73267,Employed,Rural
CUST02685,48,Male,34967,Employed,Urban
CUST02686,63,Male,92007,Self-employed,Urban
CUST02687,53,Male,49210,Self-employed,Rural
CUST02688,28,Female,27088,Self-employed,Urban
CUST02689,32,Male,49424,Self-employed,Urban
CUST02690,36,Female,32822,Self-employed,Urban
CUST02691,24,Male,41152,Self-employed,Urban
CUST02692,45,Male,37448,Employed,Urban
CUST02693,60,Male,23821,Employed,Rural
CUST02694,22,Male,45143,Employed,Urban
CUST02695,22,Female,21436,Employed,Rural
CUST02696,47,Female,95665,Self-employed,Urban
CUST02697,49,Female,18867,Unemployed,Urban
CUST02698,25,Female,90487,Employed,Urban
CUST02699,27,Female,41184,Unemployed,Urban
CUST02700,55,Male,2794,Employed,Urban
CUST02701,64,Male,46436,Employed,Urban
CUST02702,49,Female,31528,Self-employed,Rural
CUST02703,65,Female,43996,Employed,Rural
CUST02704,45,Male,30082,Employed,Rural
CUST02705,34,Female,113018,Employed,Urban
CUST02706,48,Male,183017,Unemployed,Rural
CUST02707,25,Male,38022,Self-employed,Urban
CUST02708,57,Male,65584,Employed,Rural
CUST02709,42,Female,9850,Employed,Urban
CUST02710,26,Female,45701,Unemployed,Urban
CUST02711,19,Male,91223,Employed,Rural
CUST02712,32,Male,31184,Unemployed,Urban
CUST02713,20,Male,13207,Employed,Rural
CUST02714,53,Female,20160,Self-employed,Urban
CUST02715,21,Male,45832,Self-employed,Urban
CUST02716,31,Male,42290,Employed,Rural
CUST02717,58,Male,49441,Self-employed,Urban
CUST02718,58,Male,44886,Employed,Rural
CUST02719,42,Male,28418,Self-employed,Urban
CUST02720,27,Female,57081,Self-employed,Urban
CUST02721,38,Male,24412,Employed,Urban
CUST02722,53,Female,60114,Self-employed,Urban
CUST02723,29,Male,68722,Employed,Rural
CUST02724,44,Male,71972,Employed,Urban
CUST02725,57,Male,67985,Self-employed,Urban
CUST02726,19,Female,25888,Employed,Rural
CUST02727,30,Female,23718,Employed,Urban
CUST02728,49,Female,41930,Employed,Rural
CUST02729,48,Male,183845,Employed,Rural
CUST02730,33,Male,45142,Employed,Urban
CUST02731,49,Female,19299,Employed,Urban
CUST02732,49,Female,8443,Self-employed,Urban
CUST02733,51,Male,122036,Self-employed,Rural
CUST02734,28,Female,19885,Unemployed,Urban
CUST02735,27,Male,15203,Employed,Rural
CUST02736,32,Male,46887,Self-employed,Urban
CUST02737,34,Male,126691,Self-employed,Rural
CUST02738,57,Male,27274,Employed,Rural
CUST02739,35,Male,35759,Self-employed,Rural
CUST02740,26,Male,67986,Self-employed,Urban
CUST02741,42,Male,16897,Employed,Urban
CUST02742,57,Male,97872,Self-employed,Urban
CUST02743,31,Male,28633,Employed,Urban
CUST02744,42,Female,28192,Employed,Urban
CUST02745,39,Male,89269,Employed,Rural
CUST02746,47,Male,150054,Self-employed,Rural
CUST02747,37,Male,25719,Employed,Urban
CUST02748,38,Female,29412,Employed,Rural
CUST02749,61,Male,65963,Self-employed,Urban
CUST02750,49,Male,38705,Self-employed,Urban
CUST02751,63,Male,199159,Self-employed,Rural
CUST02752,38,Female,166553,Employed,Rural
CUST02753,52,Male,25279,Self-employed,Urban
CUST02754,49,Male,175948,Employed,Rural
CUST02755,47,Male,27712,Employed,Rural
CUST02756,56,Male,65817,Employed,Urban
CUST02757,29,Female,6624,Self-employed,Urban
CUST02758,58,Female,79126,Self-employed,Rural
CUST02759,64,Female,66579,Self-employed,Rural
CUST02760,35,Female,65131,Employed,Urban
CUST02761,38,Male,137462,Employed,Urban
CUST02762,30,Male,45908,Employed,Urban
CUST02763,38,Female,34047,Unemployed,Rural
CUST02764,25,Male,87419,Employed,Urban
CUST02765,63,Female,73375,Employed,Urban
CUST02766,57,Male,126093,Self-employed,Rural
CUST02767,63,Male,132525,Employed,Urban
CUST02768,24,Female,49030,Self-employed,Rural
CUST02769,40,Female,31299,Self-employed,Rural
CUST02770,61,Female,37441,Self-employed,Rural
CUST02771,49,Male,55207,Employed,Rural
CUST02772,28,Female,30897,Employed,Rural
CUST02773,39,Male,76639,Employed,Urban
CUST02774,39,Male,22792,Employed,Rural
CUST02775,60,Female,20420,Self-employed,Urban
CUST02776,42,Female,49224,Employed,Urban
CUST02777,39,Male,19198,Self-employed,Urban
CUST02778,45,Female,85608,Employed,Urban
CUST02779,46,Male,33437,Self-employed,Urban
CUST02780,30,Male,37415,Employed,Urban
CUST02781,35,Male,7639,Employed,Urban
CUST02782,19,Female,67875,Employed,Rural
CUST02783,46,Male,54975,Self-employed,Urban
CUST02784,38,Female,46461,Employed,Urban
CUST02785,32,Male,71331,Employed,Urban
CUST02786,44,Female,36893,Employed,Urban
CUST02787,48,Male,38243,Employed,Rural
CUST02788,32,Female,65535,Self-employed,Urban
CUST02789,40,Male,25061,Self-employed,Urban
CUST02790,41,Female,51858,Employed,Rural
CUST02791,61,Female,13678,Employed,Urban
CUST02792,30,Female,184886,Employed,Rural
CUST02793,39,Male,13346,Unemployed,Urban
CUST02794,60,Female,35237,Employed,Urban
CUST02795,54,Male,106773,Self-employed,Urban
CUST02796,50,Female,9788,Self-employed,Urban
CUST02797,20,Female,34094,Self-employed,Urban
CUST02798,36,Male,24442,Unemployed,Urban
CUST02799,40,Male,29247,Employed,Rural
CUST02800,46,Male,33195,Unemployed,Rural
CUST02801,47,Male,9215,Self-employed,Urban
CUST02802,56,Female,85972,Employed,Urban
CUST02803,61,Male,36959,Self-employed,Rural
CUST02804,64,Male,99350,Self-employed,Urban
CUST02805,42,Male,43807,Self-employed,Urban
CUST02806,54,Male,21365,Employed,Urban
CUST02807,64,Male,44218,Self-employed,Rural
CUST02808,25,Female,38382,Employed,Urban
CUST02809,59,Male,41734,Self-employed,Rural
CUST02810,33,Female,42828,Unemployed,Urban
CUST02811,25,Male,37400,Self-employed,Urban
CUST02812,18,Male,40002,Employed,Urban
CUST02813,61,Female,20025,Self-employed,Urban
CUST02814,22,Male,46134,Employed,Urban
CUST02815,20,Male,86492,Self-employed,Rural
CUST02816,18,Male,23458,Self-employed,Urban
CUST02817,21,Male,47932,Employed,Rural
CUST02818,57,Male,42977,Employed,Urban
CUST02819,52,Male,30559,Self-employed,Urban
CUST02820,49,Male,45046,Employed,Urban
CUST02821,59,Male,123664,Self-employed,Urban
CUST02822,51,Male,74453,Employed,Urban
CUST02823,60,Male,54746,Employed,Rural
CUST02824,42,Male,73973,Self-employed,Urban
CUST02825,27,Male,45461,Self-employed,Urban
CUST02826,38,Female,13217,Employed,Urban
CUST02827,63,Male,73362,Self-employed,Rural
CUST02828,56,Female,29067,Employed,Rural
CUST02829,44,Male,29133,Self-employed,Urban
CUST02830,44,Female,85809,Employed,Urban
CUST02831,19,Male,90533,Employed,Rural
CUST02832,58,Female,25404,Employed,Rural
CUST02833,65,Female,20571,Employed,Urban
CUST02834,30,Male,78725,Employed,Urban
CUST02835,26,Female,58796,Employed,Rural
CUST02836,53,Male,95380,Unemployed,Urban
CUST02837,39,Male,148073,Employed,Urban
CUST02838,59,Female,8573,Employed,Urban
CUST02839,43,Female,21236,Self-employed,Urban
CUST02840,29,Male,22380,Employed,Rural
CUST02841,34,Male,27177,Employed,Urban
CUST02842,31,Female,114538,Employed,Rural
CUST02843,31,Female,111971,Employed,Urban
CUST02844,51,Female,30297,Employed,Rural
CUST02845,37,Female,1517,Employed,Urban
CUST02846,28,Male,37917,Self-employed,Urban
CUST02847,33,Female,88655,Employed,Rural
CUST02848,48,Male,31486,Employed,Urban
CUST02849,23,Male,19873,Employed,Urban
CUST02850,36,Male,4642,Employed,Urban
CUST02851,54,Male,45446,Employed,Urban
CUST02852,21,Male,151302,Self-employed,Urban
CUST02853,64,Female,47808,Unemployed,Rural
CUST02854,21,Male,41703,Self-employed,Urban
CUST02855,37,Male,31423,Employed,Urban
CUST02856,27,Female,40150,Unemployed,Urban
CUST02857,41,Male,61399,Employed,Urban
CUST02858,52,Male,26061,Employed,Rural
CUST02859,43,Male,32685,Employed,Rural
CUST02860,54,Female,72241,Self-employed,Urban
CUST02861,55,Male,4487,Employed,Urban
CUST02862,38,Male,62018,Self-employed,Urban
CUST02863,57,Male,27750,Self-employed,Urban
CUST02864,56,Male,46188,Employed,Urban
CUST02865,38,Male,67684,Self-employed,Urban
CUST02866,27,Male,93118,Employed,Urban
CUST02867,55,Male,46847,Employed,Urban
CUST02868,63,Female,14410,Employed,Urban
CUST02869,21,Male,43033,Self-employed,Urban
CUST02870,62,Male,43565,Employed,Rural
CUST02871,37,Male,44522,Self-employed,Urban
CUST02872,34,Male,65105,Unemployed,Urban
CUST02873,24,Female,18913,Unemployed,Urban
CUST02874,21,Male,23260,Employed,Rural
CUST02875,46,Male,36747,Employed,Urban
CUST02876,31,Female,34574,Employed,Urban
CUST02877,20,Male,96480,Self-employed,Urban
CUST02878,41,Male,37229,Unemployed,Rural
CUST02879,54,Male,39416,Self-employed,Rural
CUST02880,33,Male,183247,Employed,Urban
CUST02881,21,Male,47738,Employed,Rural
CUST02882,41,Male,44967,Self-employed,Rural
CUST02883,51,Male,23255,Employed,Rural
CUST02884,47,Female,154288,Employed,Rural
CUST02885,35,Male,126622,Self-employed,Urban
CUST02886,36,Male,32433,Employed,Rural
CUST02887,48,Male,9497,Employed,Urban
CUST02888,36,Male,116350,Employed,Urban
CUST02889,63,Male,42052,Employed,Urban
CUST02890,36,Female,35941,Self-employed,Urban
CUST02891,39,Female,72696,Employed,Urban
CUST02892,41,Female,47470,Self-employed,Rural
CUST02893,62,Female,10224,Employed,Urban
CUST02894,29,Male,91724,Employed,Urban
CUST02895,47,Male,25465,Employed,Urban
CUST02896,55,Male,36882,Employed,Urban
CUST02897,48,Male,47944,Self-employed,Rural
CUST02898,53,Female,42446,Self-employed,Urban
CUST02899,36,Male,49837,Employed,Urban
CUST02900,65,Female,22944,Employed,Rural
CUST02901,62,Male,74336,Self-employed,Urban
CUST02902,53,Female,88624,Employed,Rural
CUST02903,47,Female,31996,Employed,Urban
CUST02904,50,Female,81796,Employed,Rural
CUST02905,35,Female,78789,Self-employed,Urban
CUST02906,45,Male,95420,Employed,Rural
CUST02907,64,Female,44222,Employed,Urban
CUST02908,28,Female,88845,Self-employed,Urban
CUST02909,62,Female,20135,Unemployed,Rural
CUST02910,50,Female,15773,Employed,Urban
CUST02911,34,Female,29292,Employed,Rural
CUST02912,23,Female,76447,Employed,Rural
CUST02913,21,Male,4033,Employed,Urban
CUST02914,37,Female,43084,Employed,Urban
CUST02915,65,Male,70497,Employed,Rural
CUST02916,64,Male,64178,Unemployed,Rural
CUST02917,44,Male,56546,Self-employed,Urban
CUST02918,32,Male,28396,Employed,Urban
CUST02919,23,Male,10563,Self-employed,Urban
CUST02920,64,Male,62882,Employed,Urban
CUST02921,31,Male,16945,Employed,Urban
CUST02922,28,Male,71784,Unemployed,Rural
CUST02923,56,Male,43717,Unemployed,Rural
CUST02924,26,Female,168850,Employed,Rural
CUST02925,43,Female,40344,Employed,Urban
CUST02926,33,Female,47102,Employed,Urban
CUST02927,22,Female,68595,Employed,Rural
CUST02928,27,Female,38755,Self-employed,Rural
CUST02929,20,Male,43358,Employed,Urban
CUST02930,30,Female,95695,Employed,Urban
CUST02931,60,Female,22681,Employed,Urban
CUST02932,47,Male,22806,Employed,Urban
CUST02933,62,Male,31961,Self-employed,Urban
CUST02934,23,Female,38639,Self-employed,Urban
CUST02935,34,Male,12602,Employed,Urban
CUST02936,62,Female,81023,Employed,Rural
CUST02937,36,Male,59092,Employed,Urban
CUST02938,59,Male,26382,Employed,Urban
CUST02939,52,Male,29942,Employed,Rural
CUST02940,63,Male,154051,Employed,Urban
CUST02941,43,Male,160639,Employed,Rural
CUST02942,22,Female,23159,Employed,Rural
CUST02943,46,Female,55656,Self-employed,Rural
CUST02944,54,Female,51452,Employed,Urban
CUST02945,37,Male,29435,Self-employed,Urban
CUST02946,38,Female,18706,Employed,Urban
CUST02947,27,Male,29862,Self-employed,Rural
CUST02948,22,Male,60219,Employed,Urban
CUST02949,53,Male,73481,Self-employed,Urban
CUST02950,23,Male,84536,Employed,Urban
CUST02951,43,Male,26096,Unemployed,Urban
CUST02952,21,Male,87953,Self-employed,Rural
CUST02953,56,Female,61855,Employed,Urban
CUST02954,56,Female,93262,Employed,Urban
CUST02955,52,Male,14460,Self-employed,Urban
CUST02956,18,Male,83937,Unemployed,Rural
CUST02957,41,Male,6590,Self-employed,Rural
CUST02958,53,Male,99538,Self-employed,Urban
CUST02959,23,Female,77924,Self-employed,Urban
CUST02960,58,Male,37789,Employed,Urban
CUST02961,63,Female,50123,Employed,Urban
CUST02962,61,Female,15626,Employed,Urban
CUST02963,48,Male,55909,Self-employed,Urban
CUST02964,37,Female,48028,Employed,Rural
CUST02965,41,Male,53896,Employed,Rural
CUST02966,42,Male,158968,Employed,Urban
CUST02967,53,Male,28066,Self-employed,Urban
CUST02968,38,Male,29373,Employed,Urban
CUST02969,47,Male,37111,Employed,Urban
CUST02970,41,Male,27039,Employed,Urban
CUST02971,61,Female,32076,Employed,Rural
CUST02972,59,Female,74099,Self-employed,Urban
CUST02973,47,Female,169206,Employed,Rural
CUST02974,39,Male,93335,Self-employed,Urban
CUST02975,45,Female,40415,Employed,Rural
CUST02976,24,Female,65029,Employed,Urban
CUST02977,52,Female,81811,Employed,Rural
CUST02978,45,Female,35793,Employed,Urban
CUST02979,31,Female,28550,Employed,Rural
CUST02980,27,Male,35338,Employed,Urban
CUST02981,33,Female,70126,Self-employed,Urban
CUST02982,33,Male,39228,Unemployed,Urban
CUST02983,48,Female,68595,Unemployed,Urban
CUST02984,59,Male,20972,Unemployed,Urban
CUST02985,42,Male,100360,Employed,Urban
CUST02986,30,Male,22632,Employed,Urban
CUST02987,23,Female,85958,Employed,Rural
CUST02988,61,Male,4948,Employed,Urban
CUST02989,26,Male,35346,Self-employed,Rural
CUST02990,62,Female,98322,Self-employed,Urban
CUST02991,53,Female,118008,Self-employed,Urban
CUST02992,60,Male,32120,Self-employed,Urban
CUST02993,37,Male,18140,Employed,Urban
CUST02994,35,Female,27818,Employed,Urban
CUST02995,60,Female,5119,Employed,Urban
CUST02996,38,Male,42410,Unemployed,Urban
CUST02997,21,Female,95721,Unemployed,Rural
CUST02998,50,Male,195373,Employed,Urban
CUST02999,44,Female,975,Employed,Rural
CUST03000,24,Female,36265,Employed,Rural
CUST03001,23,Male,24318,Employed,Urban
CUST03002,32,Male,42307,Self-employed,Rural
CUST03003,35,Female,22313,Employed,Urban
CUST03004,49,Female,45881,Employed,Rural
CUST03005,28,Male,17171,Employed,Urban
CUST03006,37,Female,38812,Unemployed,Urban
CUST03007,41,Female,28747,Employed,Urban
CUST03008,32,Male,30301,Self-employed,Rural
CUST03009,65,Female,35048,Employed,Rural
CUST03010,24,Male,63134,Employed,Urban
CUST03011,38,Female,89432,Employed,Urban
CUST03012,59,Male,96150,Self-employed,Rural
CUST03013,43,Male,30841,Self-employed,Rural
CUST03014,61,Male,46135,Employed,Urban
CUST03015,31,Female,32427,Employed,Urban
CUST03016,54,Female,7483,Self-employed,Rural
CUST03017,38,Female,84131,Self-employed,Rural
CUST03018,35,Female,23959,Employed,Urban
CUST03019,22,Male,45165,Employed,Rural
CUST03020,20,Female,21749,Self-employed,Urban
CUST03021,40,Male,43055,Employed,Rural
CUST03022,43,Female,198844,Unemployed,Urban
CUST03023,54,Male,27634,Self-employed,Urban
CUST03024,41,Female,60614,Employed,Rural
CUST03025,36,Female,44866,Self-employed,Urban
CUST03026,42,Female,110282,Employed,Rural
CUST03027,38,Male,40319,Self-employed,Urban
CUST03028,29,Male,86726,Self-employed,Rural
CUST03029,58,Male,35412,Employed,Urban
CUST03030,50,Female,86627,Self-employed,Urban
CUST03031,21,Male,28050,Self-employed,Rural
CUST03032,59,Female,45831,Self-employed,Rural
CUST03033,24,Male,74583,Employed,Urban
CUST03034,39,Male,183577,Employed,Urban
CUST03035,50,Female,49154,Self-employed,Urban
CUST03036,34,Male,56185,Unemployed,Urban
CUST03037,41,Female,17423,Employed,Rural
CUST03038,51,Female,97156,Employed,Urban
CUST03039,45,Male,91644,Employed,Rural
CUST03040,60,Male,24018,Employed,Urban
CUST03041,58,Male,79665,Self-employed,Urban
CUST03042,56,Male,59989,Self-employed,Urban
CUST03043,39,Female,43930,Unemployed,Urban
CUST03044,34,Male,68208,Self-employed,Urban
CUST03045,51,Male,19918,Employed,Urban
CUST03046,23,Male,73054,Self-employed,Rural
CUST03047,63,Male,80477,Self-employed,Urban
CUST03048,23,Male,8452,Unemployed,Rural
CUST03049,51,Female,53571,Employed,Rural
CUST03050,18,Female,39576,Employed,Urban
CUST03051,27,Female,41337,Employed,Rural
CUST03052,38,Female,49935,Employed,Urban
CUST03053,22,Male,29680,Employed,Urban
CUST03054,19,Female,75706,Self-employed,Urban
CUST03055,39,Male,34318,Self-employed,Rural
CUST03056,65,Male,40659,Employed,Rural
CUST03057,19,Male,99506,Employed,Urban
CUST03058,27,Male,5029,Unemployed,Urban
CUST03059,51,Female,35668,Employed,Urban
CUST03060,33,Male,22774,Employed,Urban
CUST03061,65,Female,66972,Employed,Urban
CUST03062,56,Male,34048,Employed,Rural
CUST03063,39,Male,20604,Employed,Urban
CUST03064,29,Female,30420,Self-employed,Urban
CUST03065,41,Male,91133,Unemployed,Urban
CUST03066,64,Male,34689,Self-employed,Urban
CUST03067,57,Male,182273,Employed,Urban
CUST03068,55,Female,66014,Employed,Urban
CUST03069,27,Female,71818,Unemployed,Rural
CUST03070,52,Male,20433,Self-employed,Rural
CUST03071,49,Female,31144,Employed,Urban
CUST03072,24,Female,196537,Employed,Urban
CUST03073,38,Female,867,Self-employed,Urban
CUST03074,37,Female,47182,Employed,Rural
CUST03075,43,Male,34340,Employed,Urban
CUST03076,21,Female,177373,Employed,Rural
CUST03077,63,Male,97059,Employed,Rural
CUST03078,39,Male,28787,Employed,Urban
CUST03079,32,Female,50393,Employed,Rural
CUST03080,57,Female,49007,Employed,Rural
CUST03081,38,Male,62056,Self-employed,Urban
CUST03082,32,Male,48715,Self-employed,Urban
CUST03083,39,Female,93160,Employed,Rural
CUST03084,45,Male,32189,Unemployed,Urban
CUST03085,31,Male,48429,Employed,Urban
CUST03086,44,Male,33141,Employed,Urban
CUST03087,58,Male,40138,Employed,Urban
CUST03088,57,Female,81899,Self-employed,Rural
CUST03089,45,Male,40754,Employed,Urban
CUST03090,43,Female,31621,Employed,Rural
CUST03091,19,Male,40905,Self-employed,Urban
CUST03092,42,Female,44083,Employed,Rural
CUST03093,20,Female,40962,Self-employed,Urban
CUST03094,25,Female,44789,Self-employed,Urban
CUST03095,61,Female,38510,Unemployed,Urban
CUST03096,50,Female,28330,Employed,Rural
CUST03097,59,Male,49621,Employed,Urban
CUST03098,52,Female,186113,Unemployed,Rural
CUST03099,23,Female,86728,Self-employed,Urban
CUST03100,56,Male,20663,Self-employed,Urban
CUST03101,40,Male,97301,Employed,Rural
CUST03102,42,Female,69216,Employed,Urban
CUST03103,60,Female,34491,Employed,Urban
CUST03104,36,Male,59265,Employed,Urban
CUST03105,22,Male,24574,Employed,Urban
CUST03106,28,Female,72755,Employed,Rural
CUST03107,29,Male,48598,Employed,Urban
CUST03108,27,Female,44008,Employed,Rural
CUST03109,25,Female,42676,Employed,Rural
CUST03110,41,Female,187097,Employed,Urban
CUST03111,45,Male,74737,Employed,Urban
CUST03112,58,Female,43390,Employed,Rural
CUST03113,53,Female,46076,Employed,Rural
CUST03114,54,Female,39562,Employed,Urban
CUST03115,38,Male,25546,Self-employed,Urban
CUST03116,25,Male,185,Employed,Urban
CUST03117,26,Female,41037,Self-employed,Urban
CUST03118,64,Male,90576,Self-employed,Rural
